,hour,station,interval,mu,sigma,ks_statistic,ks_pvalue,n_samples
3031,21,CUT,25-50,0.04141727724498695,12.497562522050485,0.01542884145804535,0.639933906173551,2294
3032,21,CUT,50-100,-5.348831911227154,15.612215590126914,0.04890589723840211,0.0012674484638309882,1532
3033,21,CUT,100-150,,,,,0
3034,21,CUT,150-250,,,,,0
3035,21,PED,0-25,-1.529857878609626,8.855469252340976,0.05271098641474531,1.7982900541329618e-09,3740
3036,21,PED,25-50,-3.0728251774819744,13.392569849790842,0.011453523209574934,0.9698764990481362,1803
3037,21,PED,50-100,-0.09935338327347361,19.763312881765888,0.020760046630201368,0.3653714363261402,1949
3038,21,PED,100-150,7.101693919999999,21.929166929411625,0.06993284841299907,0.2692491357765824,200
3039,21,PED,150-250,,,,,0
3040,21,TAH,0-25,4.031598621282908,7.802506874221211,0.060192107435905085,6.166566845419063e-09,2697
3041,21,TAH,25-50,-2.602590841068917,13.723738513034355,0.04263338616670376,6.269665580933423e-05,2844
3042,21,TAH,50-100,-11.124228027041942,17.6022732210056,0.014381660234558002,0.8423414202286416,1812
3043,21,TAH,100-150,,,,,0
3044,21,TAH,150-250,,,,,0
3045,21,GAM,0-25,4.801344920203917,9.245329700218916,0.08220868714514523,2.330423322552589e-22,3727
3046,21,GAM,25-50,-1.3361999716147044,13.859960829289287,0.027939628767740865,0.0685031931307426,2149
3047,21,GAM,50-100,-5.673912713905168,18.07382066968201,0.027864337550294827,0.10641318842804826,1877
3048,21,GAM,100-150,5.009084714285714,21.442041384792436,0.05329623655056748,0.9727683244300385,77
3049,21,GAM,150-250,,,,,0
3050,21,IZT,0-25,1.1670865283361538,7.929857386727732,0.08361025507182812,4.8279554615980036e-27,4373
3051,21,IZT,25-50,-0.04390145521023717,13.361107730204102,0.029756806110484257,0.10719232684231617,1641
3052,21,IZT,50-100,0.9927788252911812,17.34366857025152,0.026210030350489022,0.16494227877876944,1803
3053,21,IZT,100-150,11.642801714285715,17.37379204961219,0.07803723975882965,0.757888593002249,70
3054,21,IZT,150-250,,,,,0
3055,21,CCA,0-25,2.3913077139489936,8.11879385858469,0.04409141008320111,9.907004495935697e-07,3725
3056,21,CCA,25-50,0.4589332891061452,12.210250649974446,0.014767997456863302,0.7311056886606656,2148
3057,21,CCA,50-100,1.680362242732558,18.301859166085837,0.01913772882982534,0.4309268553902724,2064
3058,21,CCA,100-150,13.17000671212121,19.79831033087839,0.07804758269251089,0.37784128707648845,132
3059,21,CCA,150-250,,,,,0
3060,21,HGM,0-25,1.937502555702306,8.207126309505986,0.060802604738304344,1.0479472761588056e-12,3816
3061,21,HGM,25-50,1.0962174450721909,12.389251978405712,0.01156012005926188,0.9818716583605622,1593
3062,21,HGM,50-100,6.158119676858513,17.336669790620057,0.022442248789283747,0.36488840637771414,1668
3063,21,HGM,100-150,19.926282179166666,19.301842789866285,0.041200390424368405,0.7941129551250377,240
3064,21,HGM,150-250,,,,,0
3065,21,LPR,0-25,4.9794052874768004,8.689350906011649,0.10640660079940728,9.182895507632868e-40,3987
3066,21,LPR,25-50,6.349336520980669,12.899272807049243,0.05437373805255241,6.847970609467742e-06,2121
3067,21,LPR,50-100,6.494207807692308,18.81172920258437,0.04491715023056431,0.0019050294575263598,1716
3068,21,LPR,100-150,14.645524560975609,22.76062091513357,0.07544831554515097,0.959933210622885,41
3069,21,LPR,150-250,,,,,0
3070,21,MGH,0-25,2.7411107993119557,8.018236943703748,0.058159929730519255,2.802570135196359e-13,4366
3071,21,MGH,25-50,0.9519875197190709,12.66267910872818,0.014435530550292008,0.8297218437181755,1851
3072,21,MGH,50-100,3.558239503040354,18.076630641950207,0.0177698047305197,0.6109125238975825,1809
3073,21,MGH,100-150,17.484582523076924,18.977908243010653,0.05541916321264306,0.9819235537373168,65
3074,21,MGH,150-250,,,,,0
3075,21,CAM,0-25,-0.6444174330971896,8.68691125169884,0.10364894618988596,2.0356576707639695e-24,2562
3076,21,CAM,25-50,-3.3974835109890114,16.039383392153603,0.035573580257987736,0.19499984781018775,910
3077,21,CAM,50-100,-4.10449048973306,22.167736987159035,0.027468926487885903,0.4464310948732232,974
3078,21,CAM,100-150,-0.8301054807692309,22.57900772267106,0.09736246807017304,0.6714736327098483,52
3079,21,CAM,150-250,,,,,0
3080,21,FAC,0-25,0.09914557832915986,8.922077796487883,0.06505343143128073,1.3178714030880285e-16,4393
3081,21,FAC,25-50,-2.0905471259842523,13.474526298093393,0.029762178823962537,0.08400674871719027,1778
3082,21,FAC,50-100,-0.21803562749706226,18.556339268447342,0.02215813299090552,0.3681517396539662,1702
3083,21,FAC,100-150,7.129984107142856,19.15527423114995,0.127312467617683,0.7074182075324228,28
3084,21,FAC,150-250,,,,,0
3085,21,TLA,0-25,0.6563632463948793,7.435662543268996,0.06612381964765668,1.048059068042613e-18,4804
3086,21,TLA,25-50,-1.525906268348624,12.509086586766152,0.014651812248572649,0.8426814678989017,1744
3087,21,TLA,50-100,1.0516517106227106,15.749919742022776,0.010243333579390002,0.998553466374341,1365
3088,21,TLA,100-150,7.135619250000001,12.097792690073423,0.1864532220809515,0.8989449402226184,8
3089,21,TLA,150-250,,,,,0
3090,21,MER,0-25,-1.23806761917918,8.358131372689233,0.09224490879155156,1.1407904807400636e-33,4486
3091,21,MER,25-50,-2.2826336608108115,14.695966046222619,0.016560704873336274,0.8052460378782957,1480
3092,21,MER,50-100,1.5570577575584714,19.320521683535702,0.02122643778753494,0.40291275509492663,1753
3093,21,MER,100-150,8.810923391304346,18.444707075808243,0.043080586991865066,0.9928441093990457,92
3094,21,MER,150-250,,,,,0
3095,21,XAL,0-25,0.8998334042435555,7.634218176066741,0.09394081212944522,5.177827112415872e-35,4500
3096,21,XAL,25-50,0.28374537123916366,11.845998157000194,0.05076298442946364,7.854060975128683e-05,1961
3097,21,XAL,50-100,1.1283300408945687,15.90560789779352,0.05520925819557404,0.00013786406538385775,1565
3098,21,XAL,100-150,,,,,1
3099,21,XAL,150-250,,,,,0
3100,21,LLA,0-25,0.40763233631189794,7.614647544672636,0.06278500133377946,9.752912088126881e-16,4463
3101,21,LLA,25-50,-2.5871220305917753,11.791180686109493,0.02051933162614561,0.3657295975273033,1994
3102,21,LLA,50-100,0.22258802004008013,14.40102260242401,0.017454892372998743,0.7448753873944959,1497
3103,21,LLA,100-150,14.419326066666668,10.442615682001131,0.1465996796814074,0.8589230769426843,15
3104,21,LLA,150-250,,,,,0
3105,21,TLI,0-25,1.621550948762049,8.2297291754091,0.07067279161320922,1.1741332044883989e-17,3963
3106,21,TLI,25-50,-2.6346643220973784,13.419543173844419,0.012083863006561502,0.9446812382770376,1869
3107,21,TLI,50-100,-4.936602024836602,17.898364365561264,0.030524720503895264,0.11318351571689911,1530
3108,21,TLI,100-150,5.297247818181819,18.1876101031984,0.15846620781678034,0.34200337659004176,33
3109,21,TLI,150-250,,,,,0
3110,21,UAX,0-25,1.7756260166932405,8.308019611693089,0.04967573405850095,5.864520568510229e-08,3506
3111,21,UAX,25-50,1.4831094263986964,12.696017901133628,0.033641728121676095,0.03028817581371268,1841
3112,21,UAX,50-100,4.805992150251257,19.33363017888959,0.029614197423549704,0.059762332035225074,1990
3113,21,UAX,100-150,18.134029285714288,22.666899908122787,0.07906494062534197,0.5459296247954935,98
3114,21,UAX,150-250,,,,,0
3115,21,BJU,0-25,3.907459297460317,9.3605361100114,0.06758279724519362,1.0544843348512825e-12,3087
3116,21,BJU,25-50,2.4034350561282927,13.037979320838371,0.014371655513521153,0.8583347672945664,1746
3117,21,BJU,50-100,1.4666932313769752,18.724613579080266,0.014872897378922056,0.822277096623703,1772
3118,21,BJU,100-150,12.553396091954022,20.41527400475992,0.08255502674420823,0.5651900503533347,87
3119,21,BJU,150-250,,,,,0
3120,21,MPA,0-25,,,,,0
3121,21,MPA,25-50,4.511721357171079,11.545126306985532,0.04190067157316851,3.6889932227242535e-08,5062
3122,21,MPA,50-100,-6.497821681406307,15.90466161596287,0.019758274510639606,0.2286171192293367,2759
3123,21,MPA,100-150,,,,,0
3124,21,MPA,150-250,,,,,0
3125,21,MON,0-25,4.424418384687317,9.089968098705098,0.1052357383524607,1.8796254181334136e-33,3422
3126,21,MON,25-50,-0.4816899044176707,12.83662094357539,0.02649511973642127,0.05956447024635425,2490
3127,21,MON,50-100,-2.646277354753053,14.097804548771714,0.017434203888634536,0.6097980322054188,1883
3128,21,MON,100-150,20.68234,10.16417508778212,0.3373440528006601,0.7670511283145899,3
3129,21,MON,150-250,,,,,0
3130,21,NEZ,0-25,0.6914045711821978,8.722307529902324,0.06143615527169133,3.0774191579249512e-12,3595
3131,21,NEZ,25-50,-4.660338966738197,14.132871788790762,0.017667476930584347,0.5993071924224475,1864
3132,21,NEZ,50-100,-6.798534818181819,17.097992927830383,0.01881678374980128,0.6177097014341337,1595
3133,21,NEZ,100-150,,,,,1
3134,21,NEZ,150-250,,,,,0
3135,21,INN,0-25,3.69399523076923,7.189826785272135,0.1270769037833821,0.9673157319139873,13
3136,21,INN,25-50,3.4935461229582576,11.561143281404092,0.04143941983039101,5.152713257744541e-07,4408
3137,21,INN,50-100,-2.7720071359289618,16.13981513720475,0.020615327691205,0.5554068649882892,1464
3138,21,INN,100-150,,,,,0
3139,21,INN,150-250,,,,,0
3140,21,AJM,0-25,6.8750888757575765,9.689513042319172,0.06449570807613247,0.0019934166237838826,825
3141,21,AJM,25-50,4.367182440950226,11.131124868185314,0.03541218447881633,2.9872715836284777e-05,4420
3142,21,AJM,50-100,4.483480978923767,17.516016156204895,0.021945455532130898,0.2297027584868082,2230
3143,21,AJM,100-150,17.079213309090907,19.804366393681722,0.12292913886770418,0.348128404202936,55
3144,21,AJM,150-250,,,,,0
3145,21,VIF,0-25,2.275701580524826,7.628399251859078,0.05170095173828504,1.8056747202832576e-09,3887
3146,21,VIF,25-50,-4.126827776352705,12.04771733885438,0.04437488706899323,0.00010455021292722055,2495
3147,21,VIF,50-100,-0.2562188707360869,14.800521039811223,0.02606342989783539,0.42835888391280774,1114
3148,21,VIF,100-150,9.394905000000001,10.024638654531396,0.3541750065496022,0.5906921649830914,4
3149,21,VIF,150-250,,,,,0
3150,22,UIZ,0-25,2.051614153136743,8.05310250756601,0.07998322088702176,9.02931624672802e-22,3832
3151,22,UIZ,25-50,-2.8560061606080636,14.212396111361848,0.01509545983622973,0.8754782097568606,1513
3152,22,UIZ,50-100,-3.363869848882036,17.177174306657896,0.02751705744763311,0.27473519089318443,1297
3153,22,UIZ,100-150,,,,,0
3154,22,UIZ,150-250,,,,,0
3155,22,AJU,0-25,8.64253106329114,8.752284708885021,0.08680381156274375,3.5039723915581404e-07,1027
3156,22,AJU,25-50,-0.1387694486442071,14.398055138514826,0.053981972003027456,1.3219703183469787e-06,2434
3157,22,AJU,50-100,-13.543866836405531,19.949692680667663,0.02807194671062274,0.4920554309281283,868
3158,22,AJU,100-150,,,,,0
3159,22,AJU,150-250,,,,,0
3160,22,ATI,0-25,4.328372837932148,7.624079224582371,0.06833302182799045,5.204628598187671e-13,3095
3161,22,ATI,25-50,3.545650639263804,11.485057420597169,0.016492582789317256,0.7605263054961238,1630
3162,22,ATI,50-100,6.874260615858354,14.92248346583256,0.029150540351643772,0.2154041511112944,1299
3163,22,ATI,100-150,21.911953041666667,16.101431133757046,0.14284905556816596,0.659701478903238,24
3164,22,ATI,150-250,,,,,0
3165,22,CUA,0-25,-1.7345520143663564,9.108288672939556,0.027436695774752495,0.009467882147757947,3543
3166,22,CUA,25-50,-2.2253919421988684,11.458815227512638,0.020276628599965763,0.25747077872517676,2474
3167,22,CUA,50-100,2.0107911586322875,19.893442406466786,0.023166895467058746,0.28929630120301053,1784
3168,22,CUA,100-150,-1.8765799999999995,28.355679585994174,0.23553192531922462,0.8255640465057693,6
3169,22,CUA,150-250,,,,,0
3170,22,SFE,0-25,4.113516204771178,8.286572892065015,0.05892392732823709,9.67976423625637e-10,3081
3171,22,SFE,25-50,2.9539833619479983,12.023977672085005,0.010125259259150365,0.9628231863295273,2423
3172,22,SFE,50-100,6.079169581621004,18.23960654791103,0.040207412121395,0.006740103991880512,1752
3173,22,SFE,100-150,15.711309285714286,17.58933995868171,0.12200735805195095,0.8765430667231268,21
3174,22,SFE,150-250,,,,,0
3175,22,SAG,0-25,2.096625389788127,8.165098659394799,0.07148191969942275,5.4177049783854684e-14,3049
3176,22,SAG,25-50,-3.2966849834024896,11.593799067051538,0.03399253422980275,0.06914216712858035,1446
3177,22,SAG,50-100,-5.583419542094455,14.571081660808176,0.02083945590851838,0.7832516707151023,974
3178,22,SAG,100-150,,,,,0
3179,22,SAG,150-250,,,,,0
3180,22,CUT,0-25,5.133126288204212,7.4415152649558705,0.08467607973902197,6.349869345146624e-26,4084
3181,22,CUT,25-50,0.4431245787384206,12.467665919295754,0.01318401490477944,0.820496625448156,2267
3182,22,CUT,50-100,-5.222981173151751,15.45639938507143,0.04744093310192582,0.0018697419783646624,1542
3183,22,CUT,100-150,,,,,0
3184,22,CUT,150-250,,,,,0
3185,22,PED,0-25,-1.3724785060185187,9.08141685088536,0.05512593734464716,2.0020603792989843e-10,3780
3186,22,PED,25-50,-3.3908019419873634,13.347669628051595,0.012560702702288817,0.9431512182973203,1741
3187,22,PED,50-100,0.0384893611111109,19.518000791975247,0.024573828992675795,0.17226001445849648,2016
3188,22,PED,100-150,6.613508371951217,23.75921561037881,0.07988949328866057,0.23333822038936414,164
3189,22,PED,150-250,,,,,0
3190,22,TAH,0-25,4.261690362070254,7.854210349343641,0.06073630434565924,5.044593483336821e-09,2676
3191,22,TAH,25-50,-2.3713930205309737,13.837827369151796,0.04750486825529138,5.5909147243481184e-06,2825
3192,22,TAH,50-100,-10.395959075094543,17.771059742428374,0.01563476652772433,0.7499399279171989,1851
3193,22,TAH,100-150,,,,,0
3194,22,TAH,150-250,,,,,0
3195,22,GAM,0-25,4.5351648,9.413073723664784,0.07657848870734407,9.228640815167654e-20,3787
3196,22,GAM,25-50,-1.5946205585882354,14.058939680125214,0.03456070103028225,0.012190521216137739,2125
3197,22,GAM,50-100,-6.425470980967917,17.88426005197902,0.024494259692376175,0.21628391772166966,1839
3198,22,GAM,100-150,3.4394943461538467,22.01588363669462,0.047361064967096134,0.9914480695697951,78
3199,22,GAM,150-250,,,,,0
3200,22,IZT,0-25,1.0339307893480334,7.956685623571992,0.07444753290189138,1.1943545827668734e-21,4399
3201,22,IZT,25-50,-0.18306187073170743,13.17195210441558,0.014038774230134665,0.8983835845184565,1640
3202,22,IZT,50-100,0.6554025832402232,17.30147875132286,0.024068486371792153,0.24692654900830113,1790
3203,22,IZT,100-150,10.031512047619048,15.293679098365821,0.0767353514810245,0.8244095137259994,63
3204,22,IZT,150-250,,,,,0
3205,22,CCA,0-25,3.038876549594116,8.188070378248712,0.03606211281789978,0.00013897993670295954,3671
3206,22,CCA,25-50,-0.06914980769230764,12.555704363105015,0.014313985738002355,0.7436620475777558,2236
3207,22,CCA,50-100,0.8256766861702127,18.323883328086097,0.017781134624864803,0.5243659239228922,2068
3208,22,CCA,100-150,14.376696430107529,22.514129054374276,0.08595447986437521,0.47198185266766457,93
3209,22,CCA,150-250,,,,,0
3210,22,HGM,0-25,1.8527187339786093,8.063520226354802,0.061677773214352916,8.233010566830896e-13,3740
3211,22,HGM,25-50,1.4962069890643985,12.448148911186408,0.010323136911063124,0.9940281465370522,1646
3212,22,HGM,50-100,6.0736987890761185,17.229022770955382,0.012063868592928628,0.96105380738146,1721
3213,22,HGM,100-150,18.297758216346153,19.45476565318129,0.05913342268887045,0.44407184705704306,208
3214,22,HGM,150-250,,,,,0
3215,22,LPR,0-25,4.698941993362699,8.857328665894082,0.09769921208770455,1.8404993901000173e-33,3973
3216,22,LPR,25-50,6.372164979695431,12.750816171719462,0.048769284423776704,6.42995594207252e-05,2167
3217,22,LPR,50-100,5.958828085119047,18.669708269054155,0.05244774397702817,0.00018616947209334925,1680
3218,22,LPR,100-150,11.482244372093023,23.529808661848612,0.09200445809221025,0.8274102643239482,43
3219,22,LPR,150-250,,,,,0
3220,22,MGH,0-25,2.726061444972752,7.850415732386929,0.05704871324519706,6.707568659612255e-13,4404
3221,22,MGH,25-50,0.38866546174863387,12.767849791650626,0.01093971846547892,0.9791858802424429,1830
3222,22,MGH,50-100,3.476463967884829,17.75373952525829,0.023672657913489936,0.25950470091658717,1806
3223,22,MGH,100-150,16.497710921875,21.78318346103434,0.07313974890935937,0.8584636648218189,64
3224,22,MGH,150-250,,,,,0
3225,22,CAM,0-25,-0.8698194507248821,9.04614741076259,0.10974251780455302,3.5124303196776996e-27,2548
3226,22,CAM,25-50,-2.630746452380952,15.845122243067172,0.02450190999247348,0.6554975967080935,882
3227,22,CAM,50-100,-3.7296976866866864,21.086575569247646,0.031395699047907344,0.27260480304584367,999
3228,22,CAM,100-150,-1.5988350731707317,26.15614955394123,0.08215974922239255,0.9234984776293248,41
3229,22,CAM,150-250,,,,,0
3230,22,FAC,0-25,-0.3773491977750339,8.996640122579779,0.06768465848548078,3.474459914062366e-18,4454
3231,22,FAC,25-50,-2.750994848346636,13.70227815440304,0.02170408897823939,0.3751110886161141,1754
3232,22,FAC,50-100,-1.6968260564133013,18.385348554445535,0.028107774878927683,0.13711845915890708,1684
3233,22,FAC,100-150,10.159226333333335,17.26210988248024,0.20640001143316655,0.6150936312563593,12
3234,22,FAC,150-250,,,,,0
3235,22,TLA,0-25,-0.08971754486575112,7.4835801240497055,0.06759915964588864,7.891241459132197e-20,4879
3236,22,TLA,25-50,-1.9330306554878052,12.196532663591501,0.01500750941694752,0.8482679935050115,1640
3237,22,TLA,50-100,0.6598478581610835,15.725847620715664,0.014197354426841613,0.9360413913697235,1403
3238,22,TLA,100-150,3.5554247500000002,7.059751348280806,0.2111762189751184,0.9788221940060001,4
3239,22,TLA,150-250,,,,,0
3240,22,MER,0-25,-1.7764913658225527,8.482616565280932,0.08861596177682957,3.8575575735963274e-32,4638
3241,22,MER,25-50,-2.256707087139845,14.524475011458112,0.017283608116061,0.7821323261393142,1423
3242,22,MER,50-100,0.5627223603805258,18.875043119667687,0.015350489995542338,0.7876626892562,1787
3243,22,MER,100-150,6.019495733333334,18.172166352555802,0.1293275055023927,0.2460620210372273,60
3244,22,MER,150-250,,,,,0
3245,22,XAL,0-25,0.1281993565539205,7.622265971188182,0.09173147884467975,8.633251440723899e-34,4553
3246,22,XAL,25-50,-1.0270551906614784,12.139073359603811,0.04643279513289811,0.00027284382498079477,2056
3247,22,XAL,50-100,-1.5153128624113479,16.248070020173984,0.055906754523448954,0.0002850082118570605,1410
3248,22,XAL,100-150,,,,,0
3249,22,XAL,150-250,,,,,0
3250,22,LLA,0-25,0.22599779395443478,7.683206532870027,0.05665372633526167,4.702210515484828e-13,4521
3251,22,LLA,25-50,-2.5178340428118395,11.638503220098205,0.026621495100327075,0.13442494820782958,1892
3252,22,LLA,50-100,0.3714648372395834,14.161517406819414,0.01819473639988614,0.6823001438878258,1536
3253,22,LLA,100-150,11.795783583333337,11.254728311985158,0.2888810413082556,0.22167175801519212,12
3254,22,LLA,150-250,,,,,0
3255,22,TLI,0-25,1.6941863936404382,8.281394642642638,0.0778925462626775,1.2214668489155446e-21,4016
3256,22,TLI,25-50,-2.9379355647123893,13.228256714580201,0.012010883902202951,0.953861903507098,1808
3257,22,TLI,50-100,-4.930598468589744,18.046464110989945,0.023236731730832683,0.36311423662734255,1560
3258,22,TLI,100-150,0.3300955000000007,22.580065281337255,0.14221601681647972,0.7131467781995993,22
3259,22,TLI,150-250,,,,,0
3260,22,UAX,0-25,1.5420637034415077,8.295329794549716,0.05823754486822874,6.327294723872375e-11,3556
3261,22,UAX,25-50,1.4933683937007873,12.669487282619817,0.0396197019524932,0.007325052151758904,1778
3262,22,UAX,50-100,4.231119176673229,19.417481331534535,0.03359633119941041,0.019900748444235106,2032
3263,22,UAX,100-150,20.569399264367817,24.427720543363524,0.07501705128475789,0.6833283141108193,87
3264,22,UAX,150-250,,,,,0
3265,22,BJU,0-25,3.7277953919430384,9.260011285106037,0.06475978060928617,5.7721788657150615e-12,3160
3266,22,BJU,25-50,1.7221794720048165,13.017327024221817,0.022489189389474973,0.3648932798811495,1661
3267,22,BJU,50-100,2.1312175769881554,18.236609390888653,0.01857338547406151,0.5670945151649422,1773
3268,22,BJU,100-150,14.018233639175259,21.507771215537367,0.11686225807552508,0.13046435268986042,97
3269,22,BJU,150-250,,,,,0
3270,22,MPA,0-25,,,,,0
3271,22,MPA,25-50,4.434157001758499,11.793735181858969,0.04441751020325735,3.267541129687763e-09,5118
3272,22,MPA,50-100,-6.5054330991857885,15.955016716720046,0.020696219846032926,0.19469536957177558,2702
3273,22,MPA,100-150,,,,,0
3274,22,MPA,150-250,,,,,0
3275,22,MON,0-25,3.8686750975986275,9.323693402417167,0.11654769352108035,7.475323159772149e-42,3498
3276,22,MON,25-50,-0.68735506244796,12.460722146787052,0.02251222113290774,0.17252369461061945,2402
3277,22,MON,50-100,-2.376883802638522,13.988410435043804,0.014201765950024314,0.8338803624573831,1895
3278,22,MON,100-150,13.864930000000001,9.823449999999994,0.3413447460685429,0.9332490989253873,2
3279,22,MON,150-250,,,,,0
3280,22,NEZ,0-25,0.9451269402867288,8.841745777277088,0.05716703458656247,7.630334510784686e-11,3662
3281,22,NEZ,25-50,-5.124248321763085,13.998738052976377,0.01826160487298184,0.5738994025886653,1815
3282,22,NEZ,50-100,-7.327791722815838,17.257462612760314,0.014299526265407203,0.8961663716201267,1591
3283,22,NEZ,100-150,,,,,0
3284,22,NEZ,150-250,,,,,0
3285,22,INN,0-25,2.945516823529412,4.984753206040775,0.1796902695006779,0.5813439364723573,17
3286,22,INN,25-50,3.559820277878926,11.608750619266333,0.042480084789877304,2.5065121033762784e-07,4394
3287,22,INN,50-100,-2.5926091446028514,16.314292343207995,0.016764440542045733,0.795577644615099,1473
3288,22,INN,100-150,,,,,0
3289,22,INN,150-250,,,,,0
3290,22,AJM,0-25,6.630931435610303,9.56279817856405,0.058486851636424975,0.004260358374286529,893
3291,22,AJM,25-50,4.012588669354839,11.222329369304305,0.03379408559535696,9.666024420983534e-05,4340
3292,22,AJM,50-100,4.263797880284824,17.601099193342243,0.022423017548683033,0.20546830057658794,2247
3293,22,AJM,100-150,21.25558602040816,20.863425977578203,0.14175847843773315,0.25339852740182567,49
3294,22,AJM,150-250,,,,,0
3295,22,VIF,0-25,2.4812420175402177,7.468233921582749,0.060488307559820875,1.0619936409559635e-12,3854
3296,22,VIF,25-50,-3.878460499395892,11.794803317279964,0.047374324908560805,2.785913552717053e-05,2483
3297,22,VIF,50-100,-1.1225048717728057,14.495898934287801,0.027143826770881785,0.3524797715168123,1162
3298,22,VIF,100-150,,,,,1
3299,22,VIF,150-250,,,,,0
3300,23,UIZ,0-25,1.2976620225591065,8.107288570071153,0.08774861800615591,3.0959732202051947e-26,3849
3301,23,UIZ,25-50,-2.555349621045392,14.23823165028368,0.019524726620576804,0.629145728986984,1454
3302,23,UIZ,50-100,-2.2518564164794004,17.625607870471686,0.023767260534483747,0.43117602460021853,1335
3303,23,UIZ,100-150,,,,,0
3304,23,UIZ,150-250,,,,,0
3305,23,AJU,0-25,8.422879298183652,8.630575801977056,0.08132185098589928,3.7829572844524453e-06,991
3306,23,AJU,25-50,-0.08313151779288294,14.61226361993782,0.05680814858105415,1.8605848718048753e-07,2501
3307,23,AJU,50-100,-14.100588711722489,20.225759294393256,0.01986239877646956,0.8896927854090682,836
3308,23,AJU,100-150,,,,,0
3309,23,AJU,150-250,,,,,0
3310,23,ATI,0-25,3.648964364602877,7.688502690227645,0.06331756060665317,1.3715217395507129e-11,3198
3311,23,ATI,25-50,3.423750147925033,11.552835230573757,0.01945974904980663,0.616356441061737,1494
3312,23,ATI,50-100,7.234074965413534,15.011838237995955,0.029955676247770957,0.18004236264107565,1330
3313,23,ATI,100-150,23.905998374999996,16.452833942817115,0.08251363944856893,0.9921175695316251,24
3314,23,ATI,150-250,,,,,0
3315,23,CUA,0-25,-1.9602054413612569,9.066075008892014,0.033510143561416794,0.0005637161187619534,3629
3316,23,CUA,25-50,-3.1768130457860617,11.968160319574235,0.02357886835722567,0.1265456498284977,2468
3317,23,CUA,50-100,1.0334374885630497,20.03235826309434,0.01834789944681947,0.6076607040835431,1705
3318,23,CUA,100-150,14.17074375,23.25975656737603,0.2791691157315155,0.8323160823095117,4
3319,23,CUA,150-250,,,,,0
3320,23,SFE,0-25,3.587580396672662,8.260106464779634,0.06754074490135964,1.1238440559449746e-13,3336
3321,23,SFE,25-50,2.0357241994560296,12.309665135911246,0.014019162245591021,0.7732597226005701,2206
3322,23,SFE,50-100,5.3588528708357694,18.351295178356843,0.03700740264532271,0.01797192551602908,1711
3323,23,SFE,100-150,17.92158904347826,20.192170899856148,0.12827311098550864,0.7982763122303431,23
3324,23,SFE,150-250,,,,,0
3325,23,SAG,0-25,1.594750692754613,8.27454555335132,0.07049563306334966,8.568443579933093e-14,3089
3326,23,SAG,25-50,-2.8666683861171363,11.515769490446514,0.03771356008256366,0.038130548822533306,1383
3327,23,SAG,50-100,-4.957039145436308,14.350279452071522,0.023888878481120535,0.6111890014970194,997
3328,23,SAG,100-150,,,,,0
3329,23,SAG,150-250,,,,,0
3330,23,CUT,0-25,5.003442414391635,7.673746355210788,0.07810261657843559,8.985212230344968e-23,4208
3331,23,CUT,25-50,-0.7714680004694836,12.48426166214744,0.01394073290597466,0.7967074977700987,2130
3332,23,CUT,50-100,-4.34300879490529,15.697756671511401,0.03892810165703839,0.01880088984169055,1531
3333,23,CUT,100-150,,,,,0
3334,23,CUT,150-250,,,,,0
3335,23,PED,0-25,-1.269441063396177,9.01222835748758,0.0573319710047438,2.36470801168541e-11,3819
3336,23,PED,25-50,-4.0941923779573,13.17302510368873,0.019038129016870964,0.5498287976744166,1733
3337,23,PED,50-100,-0.8517440410821646,19.872031100880978,0.027014718033909257,0.1066176429553658,1996
3338,23,PED,100-150,4.635994835526316,24.665035849032556,0.0741277303218757,0.35628920719909085,152
3339,23,PED,150-250,,,,,0
3340,23,TAH,0-25,4.041357597650514,8.087578237963957,0.06395625622918766,3.9484156762797084e-10,2724
3341,23,TAH,25-50,-2.6855481396103897,13.814700283153055,0.04685131669104614,1.0005173764733991e-05,2772
3342,23,TAH,50-100,-10.500377598921832,17.789062899060845,0.014462407841720704,0.8270700682639832,1855
3343,23,TAH,100-150,,,,,0
3344,23,TAH,150-250,,,,,0
3345,23,GAM,0-25,4.671149462619487,9.54783996627108,0.07732728734653127,3.844685147303238e-20,3787
3346,23,GAM,25-50,-1.564256249765698,14.28875142286008,0.0310355616878501,0.03209779173912908,2134
3347,23,GAM,50-100,-6.3476807270255575,18.127715289431986,0.01653987521090694,0.6892786255933285,1839
3348,23,GAM,100-150,2.339523411764706,21.642352498187275,0.057306034576690645,0.9695002427685179,68
3349,23,GAM,150-250,,,,,0
3350,23,IZT,0-25,0.8704384882376281,7.901386827328595,0.08267624551023484,4.016453365082132e-27,4486
3351,23,IZT,25-50,-0.9247292,13.381102826701872,0.013640771829003029,0.9281152632110647,1570
3352,23,IZT,50-100,0.33755093805309716,17.2295224110705,0.02509653138151635,0.2014661742629401,1808
3353,23,IZT,100-150,5.187026333333333,15.904252669936136,0.14058661300331587,0.30664190578743034,45
3354,23,IZT,150-250,,,,,0
3355,23,CCA,0-25,2.4760636008907517,8.2384903435213,0.04739421530017268,6.869286670457926e-08,3817
3356,23,CCA,25-50,-0.33298460659773504,13.002715495253693,0.011400131747041131,0.9517120413249294,2031
3357,23,CCA,50-100,0.949939017992424,18.25041216079313,0.014624179185086406,0.7512765170435891,2112
3358,23,CCA,100-150,16.62757448148148,22.606620777704137,0.1011779332269962,0.20451163402785022,108
